id|longitude|latitude|tipogeo|uf|cod_ibge|municipio|nome|end_orig|end_correspondencia_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km_logradouro|num_logradouro|compl_logradouro|bairro|cep|ddd|telefone1|telefone2|telefone3|site|esfera_admin|tipo_esfera|sniic_n1|sniic_n2|sniic_n3|local|cnpj|ano_criacao|ano_abertura|orcamento_proprio|qt_bens_acervo|qt_bens_exatidao|acervo_qt_antropologia_etnografia|acervo_qt_arqueologia|acervo_qt_artes_visuais|acervo_qt_cienciasnaturais_historianatural|acervo_qt_ciencia_tecnologia|acervo_qt_historia|acervo_qt_imagem_som|acervo_qt_virtual|acervo_qt_arquivistico|acervo_qt_biblioteconomico|acervo_qt_documental|acervo_qt_outros|situacao|ingresso_cobrado|ingresso_valor|infra_turistas_estrangeiros|infra_turistas_sinalizacao|sinalizacao_idioma|infra_turistas_etiquetas|etiquetas_idioma|infra_turistas_publicacoes|publicacoes_idioma|infra_turistas_outros|outros_idioma|bebedouro|estacionamento|lanchonete_retaurante|livraria|loja|sanitarios|telefone_publico|outras_instalacoes_1|outras_instalacoes_2|pne_vagas_exclusivas_estacionamento|pne_elevadores_acessiveis|pne_rampa_de_acesso|pne_sanitarios_adaptados|pne_sinalizacao_braile|pne_etiquetas_braile|pne_outros_1|pne_outros_2|medidas_preventivas|medidas_preventivas_treinamento_profissionais|medidas_preventivas_brigada|medidas_preventivas_revisao_extintores|medidas_preventivas_revisao_rede_eletrica|medidas_preventivas_outras
43|-35.723841|-9.672023|2|AL|2704302|Maceió|Museu do Comércio de Alagoas|Associação Comercial de Alagoas - Rua Sá e Albuquerque, 467.| |Jaraguá|57025-901|R|SA E ALBUQUERQUE| |467| |JARAGUA|57025-901|82|3336-1237|3336-7711| |www.acmaceio.com.br|Privada|OSCIP|1|1.7|1.7.2|ASSOCIACAO COMERCIAL DE ALAGOAS| |2001|2001| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
44|-36.582243|-10.287851|2|AL|2706703|Penedo|Museu do Paço Imperial|Praça 12 de abril - Rua Damaso Dumonte, s/n| |Centro Histórico|57200-000|PCA|12 DE ABRIL| |S/N|RUA DAMASO DUMONTE, S/N|CENTRO HISTORICO|57200-000|82|3551-2498|3551-2371|3551-3364| |Privada|Fundação|1|1.7|1.7.2| | |2002|2002| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
45|-36.582243|-10.287851|2|AL|2706703|Penedo|Museu do São Francisco|Endereço para correspondência: Fundação Casa de Penedo - Rua João Pessoa, 126|FUNDACAO CASA DE PENEDO - RUA JOAO PESSOA, 126|Centro|57200-000| | | | | |CENTRO|57200-000|82|3351-2008|3351-5443| | | | |1|1.7| | | |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
46|-35.73529|-9.66641|2|AL|2704302|Maceió|Memorial do Tribunal de Justiça do Estado de Alagoas|Rua Cônego Machado, 1.061| |Farol|57051-160|R|CONEGO MACHADO| |1061| |FAROL|57051-160|82|3221-2658|3326-1995|3326-1358| |Pública|Federal|1|1.7|1.7.1| | |2005|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
47|-35.897062|-9.71014|2|AL|2704708|Marechal Deodoro|Casa de Marechal Deodoro|Rua Marechal Deodoro, s/n| |Centro|57160-000|R|MARECHAL DEODORO| |S/N| |CENTRO|57160-000|82|3263-2608|9909-1956| | |Pública|Municipal|1|1.7|1.7.1| | |1983|1983| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
48|-35.73943|-9.666381|1|AL|2704302|Maceió|Museu da Polícia Militar do Estado de Alagoas|Praça da Independência, 67| |Centro|57020-410|PCA|DA INDEPENDENCIA| |67| |CENTRO|57020-410|82|3315-7226|3315-3218| |www.pm.al.gov.br|Pública|Estadual|1|1.7|1.7.1| | |1989|1989|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
49|-35.73402|-9.667473|2|AL|2704302|Maceió|Centro de Memória da Justiça Eleitoral|Praça Visconde de Sinimbú, s/n.| |Centro|57020-720|PCA|VISCONDE DE SINIMBU| |S/N| |CENTRO|57020-720|82|2122-7777| | | |Pública|Federal|1|1.7|1.7.1| | |2003|2003|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
50|-35.716752|-9.673078|1|AL|2704302|Maceió|Memorial Teotônio Vilela|Avenida Dr. Antônio Gouveia, s/nº| |Pajuçara|57030-170|AV|DOUTOR ANTONIO GOUVEIA| |S/N| |PAJUCARA|57030-170|82|3327-0728| | |www.menestreldasalagoas.com.br / www.fundacaoteotoniovilela.com.br|Pública|Estadual|1|1.7|1.7.1| | |2005|2006|Não|21500|Aproximado|0|0|500|0|0|10500|10500|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-|1|0|1|0|0|0|0|0|1|0|0|1|1|0
51|-35.739955|-9.66067|1|AL|2704302|Maceió|Casa da Arte|Rua São Pedro, 185.| |Garça Torta|57033-330|R|SAO PEDRO| |185| |GARCA TORTA|57033-330|82|3355-1179| | | |Outra|Particular|1|1.7|1.7.2| | |1985|1985|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
52|-35.73529|-9.66641|2|AL|2704302|Maceió|Casa da Palavra|Ladeira do Brito, 65| |Centro|57051-310|LD|DO BRITO| |65| |CENTRO|57051-310|82|3326-0155|9974-3279| |www.casadapalavra.maceio.com.br|Privada|Empresa|1|1.7|1.7.2| | |1997|1997|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
53|-37.938337|-9.262417|2|AL|2700102|Água Branca|Museu de Arte Sacra e Costumes de Água Branca|Praça da Matriz, 14| |Centro|57490-000|PCA|DA MATRIZ| |14| |CENTRO|57490-000|82|3644-1122|9919-9052| | |Outra|Entidade Religiosa|1|1.7|1.7.2| | |1976|1976|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
54|-35.761036|-9.664562|1|AL|2704302|Maceió|Memorial à República|Avenida da Paz, s/n.| |Jaraguá|57022-050|AV|DA PAZ| |S/N| |JARAGUA|57022-050|82|3315-1914|3315-7869| |www.cultura.al.gov.br|Pública|Estadual|1|1.7|1.7.1| | |2005|2005|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
55|-35.73529|-9.66641|2|AL|2704302|Maceió|Ecomuseu Comunitário Graciliano é uma Graça|Avenida Principal, 1.195 - Conjunto Graciliano Ramos| |Tabuleiro|57073-340|AV|PRINCIPAL| |1195|CONJUNTO GRACILIANO RAMOS|TABULEIRO|57073-340|82|3372-3228| | |www.gracilianoeumagraca.al.org.br|Privada|Associação|1|1.7|1.7.2| | |2005|2005|Não|3350|Aproximado|200|0|50|0|0|0|100|0|0|2500| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
56|-36.033035|-9.160262|1|AL|2709301|União dos Palmares|Casa do Poeta Jorge de Lima|Praça Basiliano Sarmento, s/n.| |Centro|57800-000|PCA|BASILIANO SARMENTO| |S/N| |CENTRO|57800-000|82|3281-2660| | | |Pública|Municipal|1|1.7|1.7.1| | |1980|1980|Não|20|Aproximado|0| |0|0|0| |0|0|0|0|0|0|Aberto|0|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
57|-36.033147|-9.162173|1|AL|2709301|União dos Palmares|Casa Maria Mariá|Rua Correia de Oliveira, 65| |Centro|57800-000|R|CORREIA DE OLIVEIRA| |65| |CENTRO|57800-000|82|9998-3520| | | |Pública|Municipal|1|1.7|1.7.1| | |1994|1994|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
58|-36.033294|-9.161732|1|AL|2709301|União dos Palmares|Casa de Cultura Palmarina|Rua Correia de Oliveira, 125| |Centro|57800-000|R|CORREIA DE OLIVEIRA| |125| |CENTRO|57800-000|82|3281-1180|3281-1799| | |Pública| |1|1.7|1.7.1| | |2002|2002|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
59|-36.022602|-9.159631|2|AL|2709301|União dos Palmares|Fazenda Anhumás|Endereço para correspondência: Secretaria de Cultura - Praça Basiliano Sarmento, s/nº|SECRETARIA DE CULTURA - PRACA BASILIANO SARMENTO, S/Nº|Centro|57800-000| | | |S/N| |CENTRO|57800-000|82|9981-6886| | | |Privada| |1|1.7|1.7.2| | |1817|1973|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
60|-36.030576|-9.16291|1|AL|2709301|União dos Palmares|Parque Memorial Quilombo dos Palmares|Rua Marechal Deodoro da Fonseca, s/n / Endereço para correspondência: Secretaria de Cultura - Praça Basiliano Sarmento, s/n - Centro. União dos Palmares/AL. Cep.: 57800-000.|SECRETARIA DE CULTURA - PRACA BASILIANO SARMENTO, S/N - CENTRO UNIAO DOS PALMARES/AL CEP: 57800-000|Centro|57800-000|R|MARECHAL DEODORO DA FONSECA| |S/N| |CENTRO|57800-000|82|3281-1799| | | |Pública|Federal|1|1.7|1.7.1| | |2007|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
61|-37.757334|-9.624419|2|AL|2707107|Piranhas|Museu do Sertão|Prefeitura Municipal de Piranhas - Rua José Martiniano Vasco, s/n| |Centro Histórico|57460-000|R|JOSE MARTINIANO VASCO| |S/N| |CENTRO HISTORICO|57460-000|82|3686-3013| | |www.piranhas-al.com.br|Pública|Municipal|1|1.7|1.7.1|PREFEITURA MUNICIPAL DE PIRANHAS| |1982|1982|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
62|-35.954626|-9.601773|2|AL|2706901|Pilar|Casa de Cultura e Museu Prof. Arthur Ramos|Avenida Professor Arthur Ramos, 195| |Centro|57150-000|AV|PROFESSOR ARTHUR RAMOS| |195| |CENTRO|57150-000|82|3265-3043| | | |Pública|Municipal|1|1.7|1.7.1| | |1993|1997|Não|546|Aproximado|30|0|70|6|0|80|120|200|0|0|0|40|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|1|0|0|0|0
63|-36.667391|-9.746814|2|AL|2700300|Arapiraca|Museu do Esporte|Avenida Ventura de Farias, 233| |Baixão|57306-010|AV|VENTURA DE FARIAS| |233| |BAIXAO|57306-010|82|3522-2620| | | |Pública|Municipal|1|1.7|1.7.1| | |2006|2006|Não|120|Exato|0|0|60|0|0|58|2|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|0|0
64|-37.830421|-9.503995|2|AL|2705804|Olho d'água do Casado|Museu Guiomar Britto|Rua São José, s/n| |Praça da Matriz|57470-000|R|SAO JOSE| |S/N| |PRACA DA MATRIZ|57470-000|82|3643-1260| | | |Outra|Particular|1|1.7|1.7.2| | |2003|2003|Não|300|Aproximado|0| | | | | | |0|0|0| |0|Aberto|0|0|1|1|Espanhol.|1|Espanhol.|0|0|0|0|0|1|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
65|-36.212832|-9.643507|2|AL|2701001|Boca da Mata|Museu Manoel da Marinheira|Fazenda Bento Moreira| |Zona Rural|57680-000| |FAZENDA BENTO MOREIRA| | | |ZONA RURAL|57680-000|82|3279-1491| | |www.aguasdesaobento.com.br|Outra|Particular|1|1.7|1.7.2| | |2005|2005|Não|320|Exato|0|0|320|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|-|0|0|1|0|0|0|0|0|1|0|0|1|0|0
66|-36.661809|-9.755291|2|AL|2700300|Arapiraca|Casa da Cultura de Arapiraca|Rua Espiridião Rodrigues, 275| |Centro|57300-060|R|ESPIRIDIAO RODRIGUES| |275| |CENTRO|57300-060|82|3521-2353|3521-5313|3522-2966| |Pública|Municipal|1|1.7|1.7.1| | |1998|1998|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
67|-36.659747|-9.754178|2|AL|2700300|Arapiraca|Museu Zezito Guedes|Praça Luiz Pereira Lima, 82| |Centro|57300-015|PCA|LUIZ PEREIRA LIMA| |82| |CENTRO|57300-015|82|3522-5122| | | |Pública|Municipal|1|1.7|1.7.1| | |2009|2010|Sim|50|Aproximado|0|0|0|0|0|0|50|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|-|0|1|1|1|0|0|0|0|0|0|0|0|0|0
68|-36.212832|-9.643507|2|AL|2701001|Boca da Mata|Memorial Major José Tenório|Fazenda Ilhota, s/n| |Zona Rural|57680-000| |FAZENDA ILHOTA| |S/N| |ZONA RURAL|57680-000|82|3279-3461|3279-3400| | |Privada|Fundação|1|1.7|1.7.2| | |2005|2005|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
69|-36.172058|-10.12806|2|AL|2702306|Coruripe|Espaço Cultural e Memorial Coruripense Maestro José Barbosa Lessa|Rua Doutor Izaias Aranda, s/n| |Centro|57230-000|R|DOUTOR IZAIAS ARANDA| |S/N| |CENTRO|57230-000|82|3273-2416|3273-1824| |www.cultura.coruripe.al.gov.br|Pública|Municipal|1|1.7|1.7.1| | |2006|2006|Não|696|Aproximado|136|0|37|0|0|462|0|0|0|37| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|1|0|0|1|0
70|-36.172058|-10.12806|2|AL|2702306|Coruripe|Memorial René Bertholet|Avenida Camaçari, s/n| |Colônia Pindorama|57320-000|AV|CAMACARI| |S/N| |COLONIA PINDORAMA|57320-000|82|3274-6464|3274-5153| |www.cooperativapindorama.com.br|Privada|Associação|1|1.7|1.7.2| | |2000|2005|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
71|-36.172058|-10.12806|2|AL|2702306|Coruripe|Museu dos Devotos - Sr. José Ademar|Povoado Poxim, s/n. - Anexo Igreja São José. Poxim - AL 101 Sul Coruripe| | |57230-000| |POVOADO POXIM| |S/N|ANEXO IGREJA SAO JOSE POXIM - AL 101 SUL CORURIPE| |57230-000|82|3273-8084| | | |Outra|Entidade Religiosa|1|1.7|1.7.2|POVOADO POXIM, S/N| |2006|2006|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
72|-37.352763|-9.230869|2|AL|2704609|Maravilha|Museu Paleontológico Otaviano Florentino Ritir|Praça Francisco Soares, 29| |Centro|57520-000|PCA|FRANCISCO SOARES| |29| |CENTRO|57520-000|82|3625-1260|3625-1123|8116-2191| |Pública|Municipal|1|1.7|1.7.1| | |2007|2007|Não|30|Exato|0|30|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|-|0|0|1|0|0|0|0|0|0|0|0|0|0|0
73|-36.837891|-10.185318|2|AL|2707503|Porto Real do Colégio|Casa da Cultura de Porto Real do Colégio|Avenida Governador Moacir Andrade, s/n - Antiga estação| |Centro|57290-000|AV|GOVERNADOR MOACIR ANDRADE| |S/N| |CENTRO|57290-000|82|3553-1136| | | |Pública|Municipal|1|1.7|1.7.1|ANTIGA ESTACAO| |2002|2002|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
74|-36.051821|-9.013199|2|AL|2708303|São José da Laje|Museu Coronel Carlos Benigno Pereira de Lyra|Praça Coronel Carlos Lyra, s/n| |Usina Serra Grande|57860-000|PCA|CORONEL CARLOS LYRA| |S/N| |USINA SERRA GRANDE|57860-000|82|3285-6010| | |www.casadopenedo.com.br|Privada|Empresa|1|1.7|1.7.2| | |1994|1994|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
75|-36.094616|-9.782253|1|AL|2708600|São Miguel dos Campos|Museu Histórico e Cultural Fernando Lopes|Rua Visconde de Sinimbú, 60| |Centro|57240-000|R|VISCONDE DE SINIMBU| |60| |CENTRO|57240-000|82|3271-1990| | |www.casadaculturasmc.hd1.com.br|Pública|Municipal|1|1.7|1.7.1| | |2009|1984|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
76|-36.243441|-9.368054|2|AL|2709400|Viçosa|Museu de Arte Sacra|Praça Apolíneo Rebelo, s/n / Endereço para correspondência: Secretaria de Cultura - Avenida Fermino Maia, s/n|SECRETARIA DE CULTURA - AVENIDA FERMINO MAIA, S/N|Centro|57700-000|PCA|APOLINEO REBELO| |S/N| |CENTRO|57700-000|82|3283-1459| | | |Pública|Municipal|1|1.7|1.7.1| | |2007|2007|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
77|-36.582243|-10.287851|2|AL|2706703|Penedo|Memorial Raimundo Marinho|Praça 12 de Abril, 9| |Centro|57200-000|PCA|12 DE ABRIL| |9| |CENTRO|57200-000|82|3551-2498| | | |Privada|Fundação|1|1.7|1.7.2| | |1980|2002|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
78|-35.737845|-9.65986|2|AL|2704302|Maceió|Coleção Karandash de Arte Popular e Contemporânea|Avenida Moreira e Silva, 89.| |Farol|57051-340|AV|MOREIRA E SILVA| |89| |FAROL|57051-340|82|3317-6693| | |www.karandash.com.br|Privada|Empresa|1|1.7|1.7.2| |09342353/0001-44|1985|1985|Sim|1000|Aproximado|0|0|700|0|0|0|100|100|0|50| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
79|-35.733542|-9.667584|2|AL|2704302|Maceió|Pinacoteca Universitária da UFAL|Espaço Cultural Universitário Salomão de Barros Lima - Praça Visconde de Sinimbu, 206 – 1º andar| |Centro|57020-720|PCA|VISCONDE DE SINIMBU| |206|1º ANDAR|CENTRO|57020-720|82|3221-7230| | |www.ufal.br/pinacoteca|Pública|Federal|1|1.7|1.7.1|ESPACO CULTURAL UNIVERSITARIO SALOMAO DE BARROS LIMA| |1981|1981|Sim|150|Aproximado|0|0|150|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|0|-|1|1|0|0|0|0|0|0|1|0|0|1|0|0
80|-35.779089|-9.559266|2|AL|2704302|Maceió|Sala da Memória do Hospital Universitário Professor Alberto Antunes|Avenida Lourival Melo Mota, s/n| |Tabuleiro do Martins|57072-900|AV|LOURIVAL MELO MOTA| |S/N| |TABULEIRO DO MARTINS|57072-900|82|3322-2494| | | |Pública|Federal|1|1.7|1.7.1| | |2007|2008|Não|1081|Aproximado|0|0|0|0|27|109|48|0|0|865|32|0|Aberto|0|0|1|1|Inglês|1|Inglês|0|0|0|0|1|1|1|0|0|1|1|0|-|1|0|1|1|1|1|0|0|1|1|1|1|1|0
81|-36.660425|-9.751614|2|AL|2700300|Arapiraca|Memorial da Mulher - Ceci Cunha|Praça Santa Cruz, s/n| |Alto do Cruzeiro|57312-251|PCA|SANTA CRUZ| |S/N| |ALTO DO CRUZEIRO|57312-251|82|3521-1751| | | |Pública|Municipal|1|1.7|1.7.1| | |2008|2008|Sim|5|Aproximado|0|0|0|0|0| |0|0|0|5| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|Mirante e área de lazer.|0|0|1|1|0|0|0|0|1|1|0|1|1|0
82|-35.73107|-9.661312|1|AL|2704302|Maceió|Memorial Arnon de Mello|Avenida Aristeu de Andrade, 534| |Farol|57051-090|AV|ARISTEU DE ANDRADE| |534| |FAROL|57051-090|82|3326-1604| | |http://gazetaweb.globo.com/v2/iam/|Privada|Sociedade|1|1.7|1.7.2| | |1996|1996|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
83|-37.830421|-9.503995|2|AL|2705804|Olho d'água do Casado|Museu de Olho D'Água do Casado|Praça Noé Leite, 25| |Centro|57470-000|PCA|NOE LEITE| |25| |CENTRO|57470-000|82|8834-5145|3643-1307| | |Pública|Municipal|1|1.7|1.7.1| | |2005|2005|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
84|-35.736721|-9.667494|1|AL|2704302|Maceió|Museu de História da Medicina de Alagoas|Rua Barão de Anadia, 05| |Centro|57020-630|R|BARAO DE ANADIA| |5| |CENTRO|57020-630|82|3264-6474| | | |Privada|Associação|1|1.7|1.7.2| | |1988|1988|Não|200|Aproximado|0|0|0|0|140|30|30|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
85|-51.059264|.029254|1|AP|1600303|Macapá|Centro de Pesquisas Museológicas Museu Sacaca|Avenida Feliciano Coelho, 1.509.| |Trem|68901-025|AV|FELICIANO COELHO| |1509| |TREM|68901-025|96|3212-5362|3212-5363| |www.iepa.ap.gov.br|Pública|Estadual|1|1.7|1.7.1| | |2002|2002|Sim|6155|Aproximado|672|0|4696|0|0|0|168|0| |546|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|0|-|0|0|0|1|0|1|0|0|1|0|0|1|0|0
86|-51.072438|.038434|1|AP|1600303|Macapá|Museu Histórico do Amapá Joaquim Caetano da Silva|Avenida Mário Cruz, s/n| |Centro|68900-740|AV|MARIO CRUZ| |S/N| |CENTRO|68900-740|96|3223-5441|3223-5432| |www.fundecap.ap.gov.br|Pública|Estadual|1|1.7|1.7.1| | |1990|1991|Não|17925|Aproximado|494|366|27|0|0|602|13246|0|0|1515| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|-|0|0|1|1|0|0|0|0|0|0|0|1|1|0
87|-51.833578|3.840421|2|AP|1600501|Oiapoque|Parque Nacional do Cabo Orange|Rua Hamilton Silva, nº 1570| |Santa Rita|68902-020|R|HAMILTON SILVA| |1570| |SANTA RITA|68902-020| | | | | |Pública|Federal|1|1.7|1.7.1| | |1980|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
88|-51.050521|.032258|1|AP|1600303|Macapá|Museu Fortaleza de São José de Macapá|Rua Cândido Mendes, s/n| |Centro|68900-100|R|CANDIDO MENDES| |S/N| |CENTRO|68900-100|96|3212-5118|3212-1260| | |Pública|Estadual|1|1.7|1.7.1| | |2007|1998|Sim|2059|Exato|0|594|6|0|0|105|1176|0|0|174| |0|Aberto|0|0|1|1|Francês e Inglês.|1|Francês e Inglês.|0|0|1|Monitores bilíngues (francês).|1|1|1|0|0|1|0|0|-|0|0|0|1|1|1|0|0|1|1|1|1|0|0
89|-51.833578|3.840421|2|AP|1600501|Oiapoque|Kuahí - Museu dos Povos Indígenas do Oiapoque|Avenida Barão do Rio Branco, 160| |Centro|68980-000|AV|BARAO DO RIO BRANCO| |160| |CENTRO|68980-000| | | | | |Pública|Estadual|1|1.7|1.7.1| | |2007|2007|Sim|6678|Aproximado|226|15|0|0|0|0|5887|0|0|550|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|-|0|0|1|1|0|0|0|0|1|0|0|0|1|0
