id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|endereco|cep|ddd1|telefone1|ddd2|telefone2|nome_resp|email|email1|email2|instituicao|infos
205|-40.421812|-20.266046|0|ES|Cariacica|3201308|Sala Verde - Sagüi da Cara Branca|Rodovia BR 262, Km 0 , s/n – Jardim América|29140-500|27|3136-3515|27|3136-3478|Maria da Glória Brito Abaurre/ Lívia da Ros Lourenço Mattos|gea@iema.es.gov.br| | |Secretaria de Estado de Meio Ambiente e Recursos Hídricos - SEAMA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
206|-40.421812|-20.266046|0|ES|Cariacica|3201308|Sala Verde - CEAC - Centro de Educação Ambiental de Cariacica|Rua da laje nº 13 - Itaquari| 29145-470|27|3346-6461|27|3346-6461|Célia Maria Vilela Tavares / Vasty Veruska Ferraz|salaverde.cariacica@gmail.com| | |Secretaria Municipal de Educação|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
207|-41.203714|-20.603956|0|ES|Castelo|3201407|Sala Verde - Pensando Verde|Rua Antônio Machado, N°112  - Centro|29360-000|28|3542-8516|28|3542-8533|José Renato de Oliveira Pin /Lucia Helena Nicoli Moura|efa.castelo@hotmail.com, merebz@hotmail.com| | |NEAC- Núcleo de Educação Ambiental de Castelo|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
208|-40.812389|-19.5399|0|ES|Colatina|3201506|Sala Verde - Sala Florescer|Rodovia BR 259, Km 70 -  Distrito de Itapina|29714-000|27|3711-8130|27|3177-7064|Adolfo Bucher/Alex Rodrigues / Guaraci|salaflorescer@yahoo.com.br| | |Associação de Pais da EMEF – Agroecológica - APEMEFA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
209|-40.829602|-18.371604|0|ES|Ecoporanga|3202108|Sala Verde - Jequitibá Rosa|Córrego do Paraíso – Km 05 – Rodovia Ecoporanga - Barra do São Francisco|29850-000|27|9805-0893|27|9805-0893|José Francisco Costa/Catiane Araújo França Roas| | | |Associação da EMEF “ Família Rural de Ecoporanga”|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
210|-41.138348|-18.841702|0|ES|Mantenópolis|3203304|Sala Verde|Córrego do Capim - Placa|29770-000|27|9823-0720|27|3758-1170|Denilson Paizante da Silva/ Terezinha Gonçalves Santa Clara|semec1@yahoo.com.br| | |SEMEC – Secretaria Municipal de Educação e Cultura|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
211|-40.300262|-20.269346|0|ES|Vitória|3205309|Sala Verde - Centro de Informações Ambientais do NIPEEA|Avenida Fernando Ferrari, s/n -  Goiabeiras|29060-900|27|4009-7783|27|4009-2890|Martha Tristão|salaverdenipeea.ufes@gmail.com| | |Universidade Federal do Espírito Santo (UFES)|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
212|-48.182713|-18.647066|0|MG|Araguari|3103504|Sala Verde - Marina Silva|Avenida Minas Gerais, S/N - Centro|38440-002|34|3690-3085|34|3690-3281|Marcos Coelho Carvalho / Marineuza Aparecida de Oliveira|meioambiente@araguari.mg.gov.br, salaverde@araguari.mg.gov.br| | |Secretaria Municipal de Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
213|-46.935642|-19.596152|0|MG|Araxá|3104007|Sala Verde - João César Eugênio de Boscoli Rios|Avenida Senador Montandon no.332-
Centro|38183-214|34|3661-3675|34|3691-3210|Alex Sander Ribeiro|ipdsa@ipdsa.org.br, biancamm@terra.com.br, meioambiental@ipdsa.org.br| | |Instituto de Planejamento e Desenvolvimento Sustentável de Araxá|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
214|-45.960794|-20.021445|0|MG|Bambuí|3105103|Sala Verde do Guariba|Rodovia Bambuí /Medeiros Km 05 – Fazenda Varginha|38900-000|37|3431-1137|37|3431-1137|José Silva Soares/Euler Ananias Teixeira|ceame@cefetbambui.edu.br| | |Empresa de Assistência e Extensão Rural do Estado de Minas gerais|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
215|-45.960794|-20.021445|0|MG|Bambuí|3105103|Sala Verde - AMA  (Amigos do Meio Ambiente)|Rua Padre João Veloso, n°114 - Centro|38900-001|37|3431-1771|37|3431-1771|Lucas Laberto Chaves Cardoso/Sônia Maria de Matos Torres|rocinhabambui@yahoo.com.br| | |Associação João XXIII|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
216|-43.774033|-21.226447|0|MG|Barbacena|3105608|Sala Verde - Barbacena|Praça Adriano de Oliveira, s/n, Prédio da Estação Ferroviária - Centro|36205-001|32|9936-3510|32|3333-0044|Waldir Damasceno /Maria Cristina da Costa Tavares Abrahão|meioambiente@demasa.com.br, salaverde@demasa.com.br, educacaoambiental@demaebarbacena.com.br| | |DEMAE- Departamento Municipal de Meio Ambiente, Agua, Esgoto e Limpeza|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
217|-43.999636|-19.999745|0|MG|Belo Horizonte|3106200|Sala Verde - Centro de Educação Ambiental do Barreiro – CEAM Barreiro|Av. Ximango, 787 – Barreiro de Cima|30624-160|31|3250-1525|31|3250-1667|Márcio Augusto Vasconcelos Nunes/Ronaldo de Luca Ferraz Gonçalves|dvpm@copasa.com.br| | |Companhia de Saneamento de Minas Gerais – COPASA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
218|-43.922561|-19.945249|0|MG|Belo Horizonte|3106200|Sala Verde - Centro de Extensão em Educação Ambiental|Av. Afonso Pena , 4000 - 6ºandar – Cruzeiro|30130-000|31|3277-5199|31|3277-5194|Fernando Damata Pimentel/ Aluísio Cardoso de Oliveira|geeda@pbh.gov.br, aluisioc@pbh.gov.br| | |Prefeitura Municipal de Belo Horizonte|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
219|-43.918443|-19.926173|0|MG|Belo Horizonte|3106200|Sala Verde - Veredas|Rua Tenente Garro, 118 - 9 ° andar|30240-360|31|3277-9352|31|3277-9373|Luiz gustavo Fortini Martins Teixeira/ Roseli Silva|roselis@pbh.gov.br, mobslu@pbh.gov.br| | |Superintendência de Limpeza Urbana- SLU|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
220|-44.199143|-19.967566|0|MG|Betim|3106705|Sala Verde - Espaço de Ação e Transformação|Rua Inspetor Jaime Caldeira, 870 - Bairro Brasiléia|32510-740|31|3532-2863|31|3531-2533|Carlaile de Jesus Pedrosa / Geraldo Carlos Gomes|educacaoambiental@betim.mg.gov.br| | |Prefeitura Municipal de Betim|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
221|-44.200953|-20.148125|0|MG|Brumadinho|3109006|Sala Verde - Inhotim|Rua B, n. 20 – Inhotim - Caixa Postal 50|35460-000|31|3571-6638|31|3571-2718|Carla Ribeiro Machado e Portugal|carla.machado@inhotim.org.br, info@inhotim.org.br, meioambiente@inhotim.| | |Instituto Cultural Inhotim|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
222|-44.204354|-20.141704|0|MG|Brumadinho|3109006|Sala Verde - META - Metodologias Educacionais para Tecnologias Ambientais|Rua Presidente Kennedy, 20  – 2°Andar – sala 203 - Centro|35460-000|31|3571-3008|31|9192-5350|Aviar Melo Barcelos /Geovânio José da Rocha|metasalaverdebrumadinho@yahoo.com.br| | |Prefeitura Municipal de Brumadinho/Secretaria Municipal de Educação|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
223|-42.132369|-19.773745|0|MG|Caratinga|3113404|Sala Verde - FUNEC|BR 116, Km 526 – Bairro Nossa Senhora das Graças – Campus III - FUNEC|35300-047|33|3329-4522|33|3329-4522|Luiz Fernando Rocha Penna|salaverde@funec.br| | |Fundação Educacional de Caratinga (FUNEC)|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
224|-42.139286|-19.790428|0|MG|Caratinga|3113404|Sala Verde - “Eduardo Veado”|Travessa Coronel Ferreira dos Santos,  nº58 - Biblioteca Pública Municipal Frei Carlos de São José|35300-024|33|3329-8128|33|3329-8041| João Bosco Pessine Gonçalves/ Leonardo de Amorim Sathler|bibliotecapublicadecaratinga@hotmail.com, salaverdectga@yahoo.com.br, rosangelamsiqueira@yahoo.com.br| | |Secretaria Municipal de Educação, Esporte e Cultura|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
225|-43.785501|-20.65966|0|MG|Conselheiro Lafaiete|3118304|Sala Verde - Centro de Educação e Pesquisa Ambiental “Parque Florestal Eurico Figueiredo”|Rua Tavares de Melo, 320 - Centro|36400-000|31|3769-2922|31|3769-2922|Júlio César de Almeida Barros/ Carla Juliana Leroy Alves| | | |Prefeitura Municipal de Conselheiro Lafaiete|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
226|-45.532515|-20.462187|0|MG|Córrego Fundo|3119955|Sala Verde - Engenho|Rua Joaquim Gonçalves da Fonseca, n. 493 – Bairro Mizael Bernardes da Silveira| |37|3322-9144|37|3322-9144|Valdir Martins Ferreira/ Marcos José Leal|salaverde.engenho@gmail.com| | |Prefeitura Municipal de Córrego Fundo|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
227|-45.600686|-19.464223|0|MG|Dores do Indaiá|3123205|Sala Verde - Onça Pintada|Praça do Rosário , nº 268 – Centro|35610-000|37|3551-2916|37|3551-2916|Joaquim F. Da Cruz / Maria Cristina de Souza|salaverde@doresdoindaia.mg.gov.br| | |Prefeitura Municipal de Dores do Indaiá|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
228|-44.887118|-20.139302|0|MG|Divinópolis|3122306|Sala Verde - Sala de Educação Ambiental Comunitária Frei Paulino|Parque Ecológico Dr. Sebastião Gomes Guimarães| |37|3222-8222|37|3222-8222|Vladimir de Faria Azevedo/ Sônia Diniz Borges Cunha|salaverde@divinopolis.mg.gov.br, freipaulinosalaverde@yahoo.com.br| | |Prefeitura Municipal de Divinópolis|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
229|-46.329399|-22.842336|0|MG|Extrema|3125101|Sala Verde - Fundação Cloé Misael Cardoso Pinto|Rua Delegado Waldemar Gomes Pinto, s/n - Parque de Eventos – Ponte Nova - Prédio Oficina Ambiental|37640-000|35|3435-1911|35|3435-3620|Luiz Carlos Bergamin/ Dorisney R. De Campos|meioambiente@extrema.mg.gov.br| | |Prefeitura Municipal de Extrema|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
230|-45.432835|-20.461635|0|MG|Formiga|3126109|Sala Verde - Coronel Gilberto Freitas|Rua Coronel José Gonçalves D'amarante, 134 – Centro|35570-000|37|3322-7013|37|3322-5121|Aluísio V. Da Cunha / Edson Luiz L. Toledo|semam@netfor.com.br| | |Prefeitura Municipal de Formiga - Secretaria de Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
231|-45.432835|-20.461635|0|MG|Formiga|3126109|Sala Verde - UNIFOR-MG|Alameda Souza Lima, 1640 – Bairro Capelinha|35570-001|37|3322-4747|37|3322-4747|Marco Antonio de Souza Leão/ Vírginia Alves Vaz|cepep@uniformg.edu.br, salaverde@uniformg.edu.br| | |UNIFOR - Centro Universitário de Formiga|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
232|-43.739169|-18.44759|0|MG|Gouveia|3127602|Sala Verde - Rio Paraúna|Alameda Souza Lima, 1640 – Capelinha|39120-000| | | | |Alex Mendes Santos|alexambiente@gmail.com| | |Caminhos da Serra Ambiente, Educação e Cidadania|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
233|-47.123896|-20.464957|0|MG|Ibiraci|3129707|Sala Verde - Centro de Educação Ambiental Seriema|Av. Maria José da Cunha, s/n.|37990-000|35|3544-1076|35|3544-1076|Ismael Silva Cândido/Dgianni Domingos Andrade Neves|cea_seriema@yahoo.com.br, dama@ibiraci. mg.gov.br| | |Prefeitura Municipal de Ibiraci|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
234|-46.328387|-22.317113|0|MG|Inconfidentes|3130606|Sala Verde - Professor Laércio Loures|Praça Tiradentes, 416 - Centro|37576-000|35|3464-1055|35|3464-1164|Paulo Roberto Cellon/ Maria de Lourdes Cordignoli|salaverde@ifs.ifduldeminas.edu.br| | |IF SUL de Minas - Campus Inconfidentes|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
235|-44.572729|-20.073547|0|MG| Itaúna|3133808|Sala Verde - Núcleo de Educação Ambiental|Praça Doutor Augusto Gonçalves, 492 - Centro.|35680-000|37|3242-1212|37|9963-7722|Eugênio Pinto/ Thiago Carvalho de Lima|carvalholimatcl@yahoo.com.br, sala.verde@yahoo.com.br| | |Prefeitura Municipal de Itaúna|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
236|-43.369773|-21.801477|0|MG|Juiz de Fora|3136702|Sala Verde - Centro de Educação Ambiental - CEDAM Parque da Lajinha|Av. Deusdedith Salgado, s/n.|36033-000|32|3690-8326|32|3690-8346|Sueli Reis de Souza / Sergio Rodrigues Portes|recursosnatura@pjf.mg.gov.br| | |Agência de Gestão Ambiental de Juiz de Fora- MG|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
237|-45.488303|-19.978848|0|MG|Lagoa da Prata|3137205|Sala Verde - Buritis|Praça Cel. Carlos Bernardes, nº 187 , sala 17- Centro|35590-000|37|3261-7250|37|3261-7250|Antônio Divino de Miranda / Fabrízio Furtado|ambiente@lagoadaprata.mg.gov.br| | |Prefeitura Municipal de Lagoa da Prata|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
238|-45.681423|-19.783431|0|MG|Luz|3138807|Sala Verde - Pau Terra|Rua Dezesseis de Março, 172 – Centro.|35595-000|37|3421-3030|37|3421-3030|Aline de Paula Afonso|apaulaafonso@hotmail.com| | |Prefeitura Municipal de Luz|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
239|-46.221909|-19.97311|0|MG|Medeiros|3141306|Sala Verde - Verde Vida|Rua Dr. Niso Torres, 170.|38930-000|37|3434--520|37|3434--520|Adriana Luzia de Moraes|gisnuness@yahoo.com.br, semecmedeiros@yahoo.com.br, salaverdemedeiros@yahoo.com.br| | |Prefeitura Municipal de Medeiros|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
240|-47.496326|-18.734812|0|MG|Monte Carmelo|3143104|Sala Verde - Mangaba|AV. Belo Horizonte, 115 – Centro.|38500-000|34|3842-1250|34|9914-0311|Vanessa Maria Frasson|salaverdemangaba@hotmail.com| | |Ambiente e Educação Interativa - AMEDI|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
241|-43.881735|-16.743211|0|MG|Montes Claros|3143302|Sala Verde - Cândido Canela|Rua Francisco Coutinho, s/n - Augusta Mota|39403-219|38|3229-8368| |3229-8352|Dagmá Brandão Silva / Iara de Fátima Pimentel Veloso| | | |Secretaria Municipal de Educação|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
242|-44.59839|-21.212665|0|MG|Nazareno|3144508|Sala Verde - CRIDES|Praça Doutor freitas Carvalho, n° 246  - Centro|36370-000|35|3842-1470|35|3842-1351|José Heitor Guimarães / Vinicius Martins Ferreira|ascom@projetomariadebarro.org.br| | |Prefeitura Municipal de Nazareno - Centro Regional Integrado de Desenvolvimento Sustentável – CRIDES|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
243|-43.918444|-20.057054|0|MG|Nova Lima|3144805|Sala Verde - Centro Kairós|Alameda das Quaresmas,  s/n - Jardim Amanda  - Distrito de São Sebastião das Águas Claras|34000-000|31|3547-7625|31|3547-7625|Renato Ribeiro Ciminelli/ José Mário Lobo Ferreira|adm@institutokairos.org.br| | |Instituto Kairós|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
244|-43.853478|-19.993666|0|MG|Nova Lima|3144805|Sala Verde - Jornalista Lélia Lobo|Rua Aldo Zanini, n. 3050  -  Chácara dos Cristais|34000-001|31|3541-6811|31|3541-4377|Carlos Roberto Rodrigues/ Desio Cafiero Filho|edambiental@pnl.mg.gov.br| | |Prefeitura Municipal de Nova Lima|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
245|-43.577866|-20.31514|0|MG|Ouro Preto|3146107|Sala Verde - C.A. De apoio à comunidade da APA Estadual das Andorinhas|Rua do Carmo,  s/n – Escola Washigton Araújo Dias - São Bartolomeu|35406-000|31|3551-0084|31|3559-3253|Raquel Faria Scalco/ Pia Márcia Chaves de Carvalho Guerra|raquel.scalco@yahoo.com.br| | |Tchai- Consultoria em Turismo e Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
246|-45.657071|-20.370337|0|MG|Pains|3146503|Sala Verde - Cattleya Valquiriana|Rua João Batista Veloso, n. 26.|35582-000|37|3323-1102|37|3323-1102|Ronaldo Márcio Gonçalves/ Dirceu de Oliveira Costa|centrodereferenciapains@gmail.com, meioambientepains@yahoo.com.br| | |Prefeitura Municipal de Pains|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
247|-46.875171|-17.222284|0|MG|Paracatu|3147006|Sala Verde - Conscienciarte|Rua Bento Pereira Mundim, n° 23 – Amoreiras I|38600-000|38|3671-8008|38|3672-1786|Marly Botelho Uchoa/ Núbia Aparecida de Oliveira|salaverde@conscienciarte.org.br| | |Fundação Conscienciarte|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
248|-42.87369|-18.421251|0|MG|Paulistas|3148400|Sala Verde|Rua Bias Forte, nº30 - Centro|39765-000| | | | |Junia Tarcila Felipe do Nascimento| | | | |O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
249|-46.602933|-20.73851|0|MG|Passos|3147907|Sala Verde - Ambiente e Cidadania|Avenida Juca Stockler, n° 1130, sala 205.|37900-106|35|3522-8849|35|3529-8001|Fábio Pimenta Epser Kallas/ Sônia Lúcia Modesto Zampieron|salaverde@passosuemg.br| | |Fundação de Ensino Superior de Passos - FESP/UEMG|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
250|-46.605654|-20.721917|0|MG|Passos|3147907|Sala Verde - “Verdes Passos”|Av. Expedicionários, 310 - 2° andar – Centro|37900-130|35|3521-9650|35|3526-3847|Davi de Oliveira/ Sandoval Soares Silveira|verdespassos@yahoo.com.br| | |ISEPEM- Instituto Social, Educacional e de Pesquisas de MG|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
251|-45.945704|-20.461843|0|MG|Piumhi|3151503|Sala Verde - Cantinho Verde|Rua Padre Abel, 277 - Centro - 1º andar.|37.925-000|37|3371-9974|37|3371-9974|Antônio Luiz Costa / Cláudia de Melo Pereira|salacantinhoverde@yahoo.com.br| | |ONG Eco - Piumhi – Associação de Defesa Ecológica de Piumhi e Região|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
252|-44.01973|-19.807638|0|MG|Ribeirão das Neves|3154606|Sala Verde - Cantinho da Integração|Rua João de Deus Gomes, n°117 – São Januário|33880-630|31|3627-6958|31|3627-6950|Ana Cristina Fernandes|gestaoambiental@ribeiraodasneves.mg.gov.br, ambienteneves@yahoo.com.br| | |Prefeitura Municipal de Ribeirão das Neves|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
253|-43.417067|-19.962481|0|MG|Santa Bárbara|3157203|Sala Verde - Caraça|Caixa Postal n.12 - Zona Rural| 35960-000|31|3837-2698|31|3837-1939|Pe. Wilson Belloni /Aline Cristine Lopes de Abreu|salaverdecaraca@yahoo.com.br| | |Província Brasileira da Congregação da Missão (PBCM) – Colégio do Caraça|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
254|-43.722366|-19.117043|0|MG|Santana do Riacho|3159001|Sala Verde - Ambiente Vivo|Praça Central (ao lado da Escola Municipal da Lapinha)|35845-000|31|9996-0281|31|9137-0507|Braúlio / Cristiane|ambientevivo@yahoo.com.br, projetopresente@bol.com.br| | |Projeto Presente/ Ponto Cultural e Ambiental|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
255|-45.298669|-20.07891|0|MG|Santo Antônio do Monte|3160405|Sala Verde - Inhaúma|Alvaro de Menezes, n° 619 – São Lucas|35560-000|37|3281-3073|37|3281-3073|Lessandro Gabriel da Costa/ Emerson Alencar da Silva|salaverdesamonte@hotmail.com| | |Associação Ambientalista do Alto São Francisco|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
